тоегд1,node,LINE_ID,X,Y,geometry
2698,36915,brt022,229340.4028,751797.2128,POINT (229340.40284512905 751797.2127597838)
2699,36917,brt011,229713.86,751769.1228,POINT (229713.85996102297 751769.122836795)
2700,36917,brt012,229713.86,751769.1228,POINT (229713.85996102297 751769.122836795)
2701,36917,brt021,229713.86,751769.1228,POINT (229713.85996102297 751769.122836795)
2702,36917,brt022,229713.86,751769.1228,POINT (229713.85996102297 751769.122836795)
2703,36920,brt011,231806.9381,751411.9879,POINT (231806.938080134 751411.987945627)
2704,36920,brt012,231806.9381,751411.9879,POINT (231806.938080134 751411.987945627)
2705,36920,brt021,231806.9381,751411.9879,POINT (231806.938080134 751411.987945627)
2706,36920,brt022,231806.9381,751411.9879,POINT (231806.938080134 751411.987945627)
2707,36921,brt011,231870.4899,751550.1621,POINT (231870.48985719 751550.162058799)
2708,36921,brt012,231870.4899,751550.1621,POINT (231870.48985719 751550.162058799)
2709,36921,brt021,231870.4899,751550.1621,POINT (231870.48985719 751550.162058799)
2710,36921,brt022,231870.4899,751550.1621,POINT (231870.48985719 751550.162058799)
2711,36924,brt011,232737.4065,751893.0891,POINT (232737.40648683396 751893.0890665689)
2712,36924,brt012,232737.4065,751893.0891,POINT (232737.40648683396 751893.0890665689)
2713,36924,brt021,232737.4065,751893.0891,POINT (232737.40648683396 751893.0890665689)
2714,36924,brt022,232737.4065,751893.0891,POINT (232737.40648683396 751893.0890665689)
2715,36926,brt011,233752.6313,751771.3464,POINT (233752.63132485803 751771.3464019962)
2716,36926,brt012,233752.6313,751771.3464,POINT (233752.63132485803 751771.3464019962)
2717,36926,brt021,233752.6313,751771.3464,POINT (233752.63132485803 751771.3464019962)
2718,36926,brt022,233752.6313,751771.3464,POINT (233752.63132485803 751771.3464019962)
2719,36927,brt011,235305.6932,751819.168,POINT (235305.693193984 751819.168009485)
2720,36927,brt021,235305.6932,751819.168,POINT (235305.693193984 751819.168009485)
2721,36930,brt021,225156.7775,752524.3949,POINT (225156.77750467704 752524.394854294)
2722,36930,brt022,225156.7775,752524.3949,POINT (225156.77750467704 752524.394854294)
2723,36932,brt021,224487.7721,754979.2339,POINT (224487.77211495204 754979.2339277441)
2724,36932,brt022,224487.7721,754979.2339,POINT (224487.77211495204 754979.2339277441)
2725,36935,brt021,226593.3271,757350.3012,POINT (226593.32710424895 757350.301240217)
2726,36935,brt022,226593.3271,757350.3012,POINT (226593.32710424895 757350.301240217)
2727,36938,brt021,227014.595,757161.7204,POINT (227014.594957686 757161.7204017311)
2728,36938,brt022,227014.595,757161.7204,POINT (227014.594957686 757161.7204017311)
2729,36940,brt021,227324.6351,757052.4241,POINT (227324.63510963804 757052.424146925)
2730,36940,brt022,227324.6351,757052.4241,POINT (227324.63510963804 757052.424146925)
2731,36942,brt021,227841.1874,757103.7021,POINT (227841.18736808203 757103.7021199018)
2732,36942,brt022,227841.1874,757103.7021,POINT (227841.18736808203 757103.7021199018)
2733,36944,brt021,228250.4339,757213.5912,POINT (228250.433921674 757213.5912113669)
2734,36944,brt022,228250.4339,757213.5912,POINT (228250.433921674 757213.5912113669)
2735,36946,brt021,228539.3008,757403.4358,POINT (228539.300809326 757403.4358350221)
2736,36946,brt022,228539.3008,757403.4358,POINT (228539.300809326 757403.4358350221)
2737,36948,brt021,228685.0575,757800.7636,POINT (228685.05749041 757800.76361688)
2738,36948,brt022,228685.0575,757800.7636,POINT (228685.05749041 757800.76361688)
2739,36950,brt021,228738.7571,758017.0747,POINT (228738.757063742 758017.0747299868)
2740,36950,brt022,228738.7571,758017.0747,POINT (228738.757063742 758017.0747299868)
2741,36951,brt021,228705.7295,758514.3708,POINT (228705.72952604297 758514.37081785)
2742,36951,brt022,228705.7295,758514.3708,POINT (228705.72952604297 758514.37081785)
2743,36953,brt021,228615.1584,758679.4134,POINT (228615.15839734295 758679.413375949)
2744,36953,brt022,228615.1584,758679.4134,POINT (228615.15839734295 758679.413375949)
2745,36955,brt021,228839.8066,758626.2519,POINT (228839.80658091305 758626.2519272851)
2746,36955,brt022,228839.8066,758626.2519,POINT (228839.80658091305 758626.2519272851)
2747,36958,brt021,229041.1595,758542.0689,POINT (229041.159546314 758542.0688560122)
2748,36958,brt022,229041.1595,758542.0689,POINT (229041.159546314 758542.0688560122)
2749,36959,brt021,229873.859,758718.921,POINT (229873.85903124497 758718.9210390401)
2750,36961,brt021,230071.4054,758788.4174,POINT (230071.405448622 758788.417392512)
2751,36961,brt022,230071.4054,758788.4174,POINT (230071.405448622 758788.417392512)
2752,36963,brt022,230814.7262,759025.368,POINT (230814.72623280095 759025.3680265902)
2753,36964,brt031,228321.9967,733419.2467,POINT (228321.99674077705 733419.2466551511)
2754,36964,brt032,228321.9967,733419.2467,POINT (228321.99674077705 733419.2466551511)
2755,36964,brt041,228321.9967,733419.2467,POINT (228321.99674077705 733419.2466551511)
2756,36964,brt042,228321.9967,733419.2467,POINT (228321.99674077705 733419.2466551511)
2757,36965,brt031,228365.0139,733305.1927,POINT (228365.01385317 733305.192734523)
2758,36965,brt032,228365.0139,733305.1927,POINT (228365.01385317 733305.192734523)
2759,36965,brt041,228365.0139,733305.1927,POINT (228365.01385317 733305.192734523)
2760,36965,brt042,228365.0139,733305.1927,POINT (228365.01385317 733305.192734523)
2761,36967,brt041,227655.3788,731202.2954,POINT (227655.378786816 731202.295395033)
2762,36967,brt042,227655.3788,731202.2954,POINT (227655.378786816 731202.295395033)
2763,36972,brt041,227770.1327,729058.21,POINT (227770.13267640004 729058.210046816)
2764,36972,brt042,227770.1327,729058.21,POINT (227770.13267640004 729058.210046816)
2765,36974,brt041,227712.5946,728280.916,POINT (227712.59463826 728280.915975103)
2766,36974,brt042,227712.5946,728280.916,POINT (227712.59463826 728280.915975103)
2767,36976,brt041,227674.1031,727776.5999,POINT (227674.10308747503 727776.599861237)
2768,36976,brt042,227674.1031,727776.5999,POINT (227674.10308747503 727776.599861237)
2769,36978,brt041,227549.6219,726087.981,POINT (227549.621933638 726087.9809776569)
2770,36978,brt042,227549.6219,726087.981,POINT (227549.621933638 726087.9809776569)
2771,36979,brt041,227511.8769,725474.3064,POINT (227511.87689507095 725474.3064170791)
2772,36979,brt042,227511.8769,725474.3064,POINT (227511.87689507095 725474.3064170791)
2773,36985,brt041,227952.7018,725246.4542,POINT (227952.70181229396 725246.4541704509)
2774,36987,brt031,228296.5929,733132.1364,POINT (228296.592879572 733132.1363589361)
2775,36987,brt032,228296.5929,733132.1364,POINT (228296.592879572 733132.1363589361)
2776,36990,brt031,228255.7773,732927.3036,POINT (228255.77728468704 732927.3035764361)
2777,36990,brt032,228255.7773,732927.3036,POINT (228255.77728468704 732927.3035764361)
2778,36991,brt031,227938.4177,732618.8368,POINT (227938.417658524 732618.8367707201)
2779,36991,brt032,227938.4177,732618.8368,POINT (227938.417658524 732618.8367707201)
2780,36993,brt031,227823.6932,732728.075,POINT (227823.693151494 732728.0749764299)
2781,36993,brt032,227823.6932,732728.075,POINT (227823.693151494 732728.0749764299)
2782,36997,brt031,227722.9705,733237.4112,POINT (227722.97049342695 733237.4112207171)
2783,36997,brt032,227722.9705,733237.4112,POINT (227722.97049342695 733237.4112207171)
2784,36999,brt031,227367.9083,733287.0357,POINT (227367.908267113 733287.035745604)
2785,36999,brt032,227367.9083,733287.0357,POINT (227367.908267113 733287.035745604)
2786,42202,m0820a,208680.5829,761531.8631,POINT (208680.58293798505 761531.863104389)
2787,43364,brt011,222589.5134,748676.0097,POINT (222589.513376829 748676.009676134)
2788,43364,brt012,222589.5134,748676.0097,POINT (222589.513376829 748676.009676134)
2789,44070,brt011,215345.035,747697.1552,POINT (215345.03504352603 747697.155224264)
2790,44070,brt012,215345.035,747697.1552,POINT (215345.03504352603 747697.155224264)
2791,44071,brt011,215792.0195,747812.9796,POINT (215792.019547128 747812.979636004)
2792,44071,brt012,215792.0195,747812.9796,POINT (215792.019547128 747812.979636004)
2793,44072,brt011,214888.1624,747684.3833,POINT (214888.162393834 747684.3832834001)
2794,44072,brt012,214888.1624,747684.3833,POINT (214888.162393834 747684.3832834001)
2795,44102,brt011,217766.524,748611.1485,POINT (217766.52398194704 748611.1484569121)
2796,44102,brt012,217766.524,748611.1485,POINT (217766.52398194704 748611.1484569121)
2797,44103,brt011,218525.3046,748590.6365,POINT (218525.304587262 748590.6364615071)
2798,44103,brt012,218525.3046,748590.6365,POINT (218525.304587262 748590.6364615071)
2799,44407,brt011,219210.3876,748151.5288,POINT (219210.387561874 748151.5288026611)
2800,44407,brt012,219210.3876,748151.5288,POINT (219210.387561874 748151.5288026611)
2801,49021,brt011,213192.8442,747760.1828,POINT (213192.844163332 747760.1827661099)
2802,49021,brt012,213192.8442,747760.1828,POINT (213192.844163332 747760.1827661099)
2803,49768,m0220a,211360.855,745874.605,POINT (211360.855 745874.6049999988)
2804,360268,brt041,227496.725,725226.843,POINT (227496.725 725226.8430000001)
2805,360268,brt042,227496.725,725226.843,POINT (227496.725 725226.8430000001)
2806,380050,brt051,204733.5995,707010.1075,POINT (204733.59950925 707010.107476322)
2807,380050,brt052,204733.5995,707010.1075,POINT (204733.59950925 707010.107476322)
2808,390202,brt062,194753.2738,713706.2933,POINT (194753.273762153 713706.293277829)
2809,390287,brt062,195900.808,713102.153,POINT (195900.808 713102.153)
2810,390513,brt061,196057.676,710189.065,POINT (196057.676 710189.0649999989)
2811,390513,brt062,196057.676,710189.065,POINT (196057.676 710189.0649999989)
2812,400169,brt051,202165.8746,706208.1705,POINT (202165.874569615 706208.170527714)
2813,400169,brt052,202165.8746,706208.1705,POINT (202165.874569615 706208.170527714)
2814,400343,brt051,190827.895,704944.479,POINT (190827.895 704944.4789999999)
2815,400343,brt062,190827.895,704944.479,POINT (190827.895 704944.4789999999)
2816,400644,brt052,200854.3122,702268.6767,POINT (200854.312168598 702268.676733132)
2817,400681,brt051,202496.3082,702056.5246,POINT (202496.30824481303 702056.5246203151)
2818,400681,brt052,202496.3082,702056.5246,POINT (202496.30824481303 702056.5246203151)
2819,400684,brt051,203726.654,702041.605,POINT (203726.65399999995 702041.605)
2820,400684,brt052,203726.654,702041.605,POINT (203726.65399999995 702041.605)
2821,400060,rail_10_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2822,400060,rail_10_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2823,400060,rail_11_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2824,400060,rail_11_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2825,400060,rail_12_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2826,400060,rail_12_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2827,400060,rail_16_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2828,400060,rail_16_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2829,400060,rail_17_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2830,400060,rail_20_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2831,400060,rail_20_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2832,400060,rail_17_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2833,400060,rail_14_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2834,400060,rail_14_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2835,400060,rail_3_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2836,400060,rail_3_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2837,400060,rail_4_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2838,400060,rail_4_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2839,400060,rail_5_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2840,400060,rail_5_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2841,400060,rail_1_1,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2842,400060,rail_1_2,182891.0945,674534.0991,POINT (182891.0945 674534.0991)
2843,400841,rail_11_1,162555.7445,620621.0796,POINT (162555.7445 620621.0796)
2844,400841,rail_11_2,162555.7445,620621.0796,POINT (162555.7445 620621.0796)
2845,400841,rail_12_1,162555.7445,620621.0796,POINT (162555.7445 620621.0796)
2846,400841,rail_12_2,162555.7445,620621.0796,POINT (162555.7445 620621.0796)
2847,400841,rail_20_1,162555.7445,620621.0796,POINT (162555.7445 620621.0796)
2848,400841,rail_20_2,162555.7445,620621.0796,POINT (162555.7445 620621.0796)
2849,400841,rail_5_1,162555.7445,620621.0796,POINT (162555.7445 620621.0796)
2850,400841,rail_5_2,162555.7445,620621.0796,POINT (162555.7445 620621.0796)
2851,463984,rail_11_1,165189.1883,581245.4293,POINT (165189.1883 581245.4293)
2852,463984,rail_11_2,165189.1883,581245.4293,POINT (165189.1883 581245.4293)
2853,463984,rail_20_1,165189.1883,581245.4293,POINT (165189.1883 581245.4293)
2854,463984,rail_20_2,165189.1883,581245.4293,POINT (165189.1883 581245.4293)
2855,400020,rail_11_1,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2856,400020,rail_11_2,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2857,400020,rail_12_1,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2858,400020,rail_12_2,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2859,400020,rail_14_1,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2860,400020,rail_14_2,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2861,400020,rail_3_1,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2862,400020,rail_3_2,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2863,400020,rail_4_1,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2864,400020,rail_4_2,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2865,400020,rail_5_1,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2866,400020,rail_5_2,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2867,400020,rail_1_1,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2868,400020,rail_1_2,187872.1893,691818.2247,POINT (187872.1893 691818.2247)
2869,400253,rail_10_1,198005.6755,681917.1669,POINT (198005.6755 681917.1669)
2870,400253,rail_10_2,198005.6755,681917.1669,POINT (198005.6755 681917.1669)
2871,400253,rail_15_1,198005.6755,681917.1669,POINT (198005.6755 681917.1669)
2872,400253,rail_15_2,198005.6755,681917.1669,POINT (198005.6755 681917.1669)
2873,400253,rail_13_1,198005.6755,681917.1669,POINT (198005.6755 681917.1669)
2874,400253,rail_13_2,198005.6755,681917.1669,POINT (198005.6755 681917.1669)
2875,400030,rail_11_1,186965.432,685482.8831,POINT (186965.432 685482.8831)
2876,400030,rail_11_2,186965.432,685482.8831,POINT (186965.432 685482.8831)
2877,400030,rail_14_1,186965.432,685482.8831,POINT (186965.432 685482.8831)
2878,400030,rail_14_2,186965.432,685482.8831,POINT (186965.432 685482.8831)
2879,400021,rail_11_1,187341.7287,686894.0381,POINT (187341.7287 686894.0381)
2880,400021,rail_11_2,187341.7287,686894.0381,POINT (187341.7287 686894.0381)
2881,400021,rail_14_1,187341.7287,686894.0381,POINT (187341.7287 686894.0381)
2882,400021,rail_14_2,187341.7287,686894.0381,POINT (187341.7287 686894.0381)
2883,463799,rail_23_1,201052.3678,553040.1947,POINT (201052.3678 553040.1947)
2884,463799,rail_23_2,201052.3678,553040.1947,POINT (201052.3678 553040.1947)
2885,988306,rail_22_1,219669.6519,573402.3442,POINT (219669.6519 573402.3442)
2886,988306,rail_22_2,219669.6519,573402.3442,POINT (219669.6519 573402.3442)
2887,988307,rail_11_1,160668.6031,602786.4838,POINT (160668.6031 602786.4838)
2888,988307,rail_11_2,160668.6031,602786.4838,POINT (160668.6031 602786.4838)
2889,988307,rail_20_1,160668.6031,602786.4838,POINT (160668.6031 602786.4838)
2890,988307,rail_20_2,160668.6031,602786.4838,POINT (160668.6031 602786.4838)
2891,463980,rail_11_1,159255.5066,591160.9936,POINT (159255.5066 591160.9936)
2892,463980,rail_11_2,159255.5066,591160.9936,POINT (159255.5066 591160.9936)
2893,463980,rail_20_1,159255.5066,591160.9936,POINT (159255.5066 591160.9936)
2894,463980,rail_20_2,159255.5066,591160.9936,POINT (159255.5066 591160.9936)
2895,400820,rail_15_1,179005.2125,612445.767,POINT (179005.2125 612445.767)
2896,400820,rail_15_2,179005.2125,612445.767,POINT (179005.2125 612445.767)
2897,400820,rail_17_1,179005.2125,612445.767,POINT (179005.2125 612445.767)
2898,400820,rail_17_2,179005.2125,612445.767,POINT (179005.2125 612445.767)
2899,400820,rail_3_1,179005.2125,612445.767,POINT (179005.2125 612445.767)
2900,400820,rail_3_2,179005.2125,612445.767,POINT (179005.2125 612445.767)
2901,400820,rail_4_1,179005.2125,612445.767,POINT (179005.2125 612445.767)
